"No.","Time","Source","Destination","Protocol","Length","Info"
"831","11.804348464","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"832","11.903245066","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"833","12.001283664","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"834","12.105118551","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"835","12.105118551","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"836","12.175331475","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"837","12.175388375","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"838","12.199106289","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"839","12.175331475","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"840","12.210980355","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"841","12.283262670","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"842","12.175388375","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"843","12.199106289","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"844","12.306497833","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"845","12.210980355","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"846","12.283262670","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"847","12.306497833","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"848","12.313842822","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"849","12.313842822","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"850","12.408500998","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"851","12.408500998","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"852","12.500930348","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"853","12.500930348","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"854","12.565918815","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=114, hop limit=64 (no response found!)"
"855","12.565918815","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=114, hop limit=64 (reply in 856)"
"856","12.573512288","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=114, hop limit=119 (request in 855)"
"857","12.573512288","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=114, hop limit=119"
"858","12.598853938","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"859","12.598853938","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"860","12.703172007","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"861","12.703172007","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"862","12.708235846","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"863","12.804915732","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"864","12.806590172","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"865","12.708235846","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"866","12.804915732","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"867","12.806590172","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"868","12.904491873","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"869","12.904491873","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"870","12.979398299","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"871","12.979398299","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"872","13.001930787","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"873","13.001930787","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"874","13.044315867","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:804::2002","TCP","86","37956  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=736558577 TSecr=1998785820"
"875","13.044315867","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:804::2002","TCP","88","[TCP Dup ACK 874#1] 37956  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=736558577 TSecr=1998785820"
"876","13.049932045","2404:6800:4009:804::2002","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","[TCP ACKed unseen segment] 443  >  37956 [ACK] Seq=1 Ack=2 Win=266 Len=0 TSval=1998830877 TSecr=736421731"
"877","13.049932045","2404:6800:4009:804::2002","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","[TCP Dup ACK 876#1] [TCP ACKed unseen segment] 443  >  37956 [ACK] Seq=1 Ack=2 Win=266 Len=0 TSval=1998830877 TSecr=736421731"
"878","13.100340067","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"879","13.100340067","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"880","13.172630510","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"881","13.172630510","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"882","13.203062098","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"883","13.234207135","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"884","13.203062098","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"885","13.263863724","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"886","13.234207135","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"887","13.308674130","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"888","13.311063561","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"889","13.263863724","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"890","13.308674130","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"891","13.311063561","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"892","13.408194221","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"893","13.408194221","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"894","13.500588082","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"895","13.500588082","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"896","13.511096185","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"897","13.511096185","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"898","13.535662028","52.112.43.55","192.168.29.126","UDP","130","3480  >  43658 Len=86"
"899","13.568019170","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=115, hop limit=64 (no response found!)"
"900","13.535662028","52.112.43.55","192.168.29.126","UDP","128","3480  >  43658 Len=86"
"901","13.568308855","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"902","13.568019170","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=115, hop limit=64 (reply in 903)"
"903","13.575004450","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=115, hop limit=119 (request in 902)"
"904","13.568308855","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"905","13.580425165","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"906","13.575004450","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=115, hop limit=119"
"907","13.580425165","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"908","13.604154212","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"909","13.604154212","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"910","13.703541493","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"911","13.773216941","192.168.29.126","52.114.12.150","STUN","64","Binding Request"
"912","13.800930113","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"913","13.817878280","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"914","13.831271474","52.114.12.150","192.168.29.126","STUN","76","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"915","13.846551039","192.168.29.126","52.112.43.55","STUN","144","Binding Request user: PgYy:6tmg"
"916","13.857699905","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"917","13.903449492","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"918","13.920663182","52.112.43.55","192.168.29.126","STUN","116","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"919","13.703541493","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"920","13.773216941","192.168.29.126","52.114.12.150","STUN","62","Binding Request"
"921","13.800930113","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"922","13.817878280","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"923","13.831271474","52.114.12.150","192.168.29.126","STUN","74","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"924","13.846551039","192.168.29.126","52.112.43.55","STUN","142","Binding Request user: PgYy:6tmg"
"925","13.857699905","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"926","13.903449492","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"927","13.920663182","52.112.43.55","192.168.29.126","STUN","114","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"928","13.982553418","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"929","13.982553418","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"930","14.007374347","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"931","14.007374347","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"932","14.026422447","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"933","14.026422447","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"934","14.100078238","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"935","14.100078238","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"936","14.127067468","52.112.43.55","192.168.29.126","UDP","84","3480  >  43658 Len=42"
"937","14.127067468","52.112.43.55","192.168.29.126","UDP","86","3480  >  43658 Len=42"
"938","14.127067678","52.112.43.55","192.168.29.126","UDP","172","3480  >  43658 Len=130"
"939","14.127067678","52.112.43.55","192.168.29.126","UDP","174","3480  >  43658 Len=130"
"940","14.209361212","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"941","14.312340450","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"942","14.209361212","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"943","14.323849335","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"944","14.409508069","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"945","14.312340450","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"946","14.323849335","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"947","14.409508069","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"948","14.484432155","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"949","14.484432155","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"950","14.501692912","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"951","14.501692912","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"952","14.568776076","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=116, hop limit=64 (no response found!)"
"953","14.568776076","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=116, hop limit=64 (reply in 954)"
"954","14.578705696","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=116, hop limit=119 (request in 953)"
"955","14.578705696","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=116, hop limit=119"
"956","14.609716059","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"957","14.609716059","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"958","14.610461579","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"959","14.610461579","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"960","14.616572601","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"961","14.616572601","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"962","14.707296980","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"963","14.707296980","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"964","14.794680425","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"965","14.794680425","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"966","14.804963760","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"967","14.804963760","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"968","14.902719749","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"969","14.902719749","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"970","15.011749463","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"971","15.011749463","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"972","15.092255013","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::2004","TCP","88","34002  >  443 [ACK] Seq=1 Ack=1 Win=2900 Len=0 TSval=3863686579 TSecr=1108251784"
"973","15.092255013","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::2004","TCP","86","[TCP Dup ACK 972#1] 34002  >  443 [ACK] Seq=1 Ack=1 Win=2900 Len=0 TSval=3863686579 TSecr=1108251784"
"974","15.097646906","2404:6800:4009:809::2004","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","[TCP ACKed unseen segment] 443  >  34002 [ACK] Seq=1 Ack=2 Win=582 Len=0 TSval=1108296840 TSecr=3863550638"
"975","15.097646906","2404:6800:4009:809::2004","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","[TCP Dup ACK 974#1] [TCP ACKed unseen segment] 443  >  34002 [ACK] Seq=1 Ack=2 Win=582 Len=0 TSval=1108296840 TSecr=3863550638"
"976","15.103547151","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"977","15.103547151","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"978","15.108432513","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"979","15.108432513","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"980","15.206432715","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"981","15.206432715","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"982","15.234180558","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"983","15.234180558","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"984","15.291544635","127.0.0.1","127.0.0.53","DNS","90","Standard query 0x702e A clients4.google.com OPT"
"985","15.291822186","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","99","Standard query 0xa668 A clients4.google.com"
"986","15.298860569","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","139","Standard query response 0xa668 A clients4.google.com CNAME clients.l.google.com A 216.58.203.46"
"987","15.299309109","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"988","15.299070957","127.0.0.53","127.0.0.1","DNS","130","Standard query response 0x702e A clients4.google.com CNAME clients.l.google.com A 216.58.203.46 OPT"
"989","15.299370453","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","100","Standard query 0xa9f2 AAAA clients.l.google.com"
"990","15.291544635","127.0.0.1","127.0.0.53","DNS","92","Standard query 0x702e A clients4.google.com OPT"
"991","15.299156915","127.0.0.1","127.0.0.53","DNS","90","Standard query 0x572d AAAA clients4.google.com OPT"
"992","15.305625521","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"993","15.291822186","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","101","Standard query 0xa668 A clients4.google.com"
"994","15.298860569","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","141","Standard query response 0xa668 A clients4.google.com CNAME clients.l.google.com A 216.58.203.46"
"995","15.299070957","127.0.0.53","127.0.0.1","DNS","132","Standard query response 0x702e A clients4.google.com CNAME clients.l.google.com A 216.58.203.46 OPT"
"996","15.299156915","127.0.0.1","127.0.0.53","DNS","92","Standard query 0x572d AAAA clients4.google.com OPT"
"997","15.306998833","127.0.0.53","127.0.0.1","DNS","142","Standard query response 0x572d AAAA clients4.google.com CNAME clients.l.google.com AAAA 2404:6800:4009:809::200e OPT"
"998","15.306878356","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","128","Standard query response 0xa9f2 AAAA clients.l.google.com AAAA 2404:6800:4009:809::200e"
"999","15.307234290","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","94","57946  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3544008776 TSecr=0 WS=128"
"1000","15.299309109","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1001","15.318438099","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","94","443  >  57946 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=3544642379 TSecr=3544008776 WS=256"
"1002","15.299370453","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","102","Standard query 0xa9f2 AAAA clients.l.google.com"
"1003","15.318465643","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","57946  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=3544008787 TSecr=3544642379"
"1004","15.305625521","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1005","15.318730462","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","671","Client Hello"
"1006","15.306878356","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","130","Standard query response 0xa9f2 AAAA clients.l.google.com AAAA 2404:6800:4009:809::200e"
"1007","15.325846243","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=1 Ack=586 Win=66816 Len=0 TSval=3544642386 TSecr=3544008788"
"1008","15.306998833","127.0.0.53","127.0.0.1","DNS","144","Standard query response 0x572d AAAA clients4.google.com CNAME clients.l.google.com AAAA 2404:6800:4009:809::200e OPT"
"1009","15.326348186","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1010","15.307234290","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","96","[TCP Retransmission] 57946  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3544008776 TSecr=0 WS=128"
"1011","15.378765801","192.168.29.126","52.112.43.55","UDP","112","43658  >  3480 Len=70"
"1012","15.318438099","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","96","[TCP Out-Of-Order] 443  >  57946 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=3544642379 TSecr=3544008776 WS=256"
"1013","15.385063596","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","298","Server Hello, Change Cipher Spec, Application Data"
"1014","15.318465643","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=3544008787 TSecr=3544642379"
"1015","15.385079930","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","57946  >  443 [ACK] Seq=586 Ack=213 Win=64768 Len=0 TSval=3544008854 TSecr=3544642446"
"1016","15.318730462","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","673","[TCP Spurious Retransmission] , Client Hello"
"1017","15.386431576","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","150","Change Cipher Spec, Application Data"
"1018","15.325846243","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=1 Ack=586 Win=66816 Len=0 TSval=3544642386 TSecr=3544008788"
"1019","15.386587440","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","178","Application Data"
"1020","15.326348186","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1021","15.378765801","192.168.29.126","52.112.43.55","UDP","114","43658  >  3480 Len=70"
"1022","15.385063596","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","300","[TCP Spurious Retransmission] , Server Hello, Change Cipher Spec, Application Data"
"1023","15.385079930","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=586 Ack=213 Win=64768 Len=0 TSval=3544008854 TSecr=3544642446"
"1024","15.386431576","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","152","[TCP Retransmission] 57946  >  443 [PSH, ACK] Seq=586 Ack=213 Win=64768 Len=64 TSval=3544008855 TSecr=3544642446"
"1025","15.386587440","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","180","[TCP Retransmission] 57946  >  443 [PSH, ACK] Seq=650 Ack=213 Win=64768 Len=92 TSval=3544008856 TSecr=3544642446"
"1026","15.386818662","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","1434","Application Data"
"1027","15.386826875","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","648","57946  >  443 [PSH, ACK] Seq=2090 Ack=213 Win=64768 Len=562 TSval=3544008856 TSecr=3544642446 [TCP segment of a reassembled PDU]"
"1028","15.395727928","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=213 Ack=650 Win=66816 Len=0 TSval=3544642456 TSecr=3544008855"
"1029","15.395728148","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=213 Ack=742 Win=66816 Len=0 TSval=3544642456 TSecr=3544008856"
"1030","15.395854948","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=213 Ack=2090 Win=69632 Len=0 TSval=3544642456 TSecr=3544008856"
"1031","15.395854993","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=213 Ack=2652 Win=72192 Len=0 TSval=3544642456 TSecr=3544008856"
"1032","15.396972663","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","666","Application Data, Application Data"
"1033","15.386818662","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","1436","[TCP Spurious Retransmission] , Application Data"
"1034","15.396982209","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","57946  >  443 [ACK] Seq=2652 Ack=793 Win=64256 Len=0 TSval=3544008866 TSecr=3544642457"
"1035","15.397171695","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","117","Application Data"
"1036","15.386826875","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TLSv1.3","650","[TCP Spurious Retransmission] , Application Data"
"1037","15.398000206","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","117","Application Data"
"1038","15.395727928","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=213 Ack=650 Win=66816 Len=0 TSval=3544642456 TSecr=3544008855"
"1039","15.398004023","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","86","57946  >  443 [ACK] Seq=2683 Ack=824 Win=64256 Len=0 TSval=3544008867 TSecr=3544642458"
"1040","15.395728148","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=213 Ack=742 Win=66816 Len=0 TSval=3544642456 TSecr=3544008856"
"1041","15.402341174","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1042","15.395854948","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=213 Ack=2090 Win=69632 Len=0 TSval=3544642456 TSecr=3544008856"
"1043","15.407955271","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","86","443  >  57946 [ACK] Seq=824 Ack=2683 Win=72192 Len=0 TSval=3544642468 TSecr=3544008866"
"1044","15.395854993","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TCP","88","443  >  57946 [ACK] Seq=213 Ack=2652 Win=72192 Len=0 TSval=3544642456 TSecr=3544008856"
"1045","15.509569887","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1046","15.396972663","2404:6800:4009:809::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","TLSv1.3","668","[TCP Spurious Retransmission] , Application Data, Application Data"
"1047","15.396982209","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:809::200e","TCP","88","57946  >  443 [ACK] Seq=2652 Ack=793 Win=64256 Len=0 TSval=3544008866 TSecr=3544642457"
